Categoría,Subcategoría,Nombre,Marca,Precio,Imagen (URL),Enlace,Es flexible
Despensa,Sin subcategoría,Lentejas con tocino 425 gr,TOTTUS,S/ 7.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712068/lentejas-con-tocino-tottus-x-425g/113712069?exp=tottus,No aplica
Despensa,Sin subcategoría,Tallarines Shin Ramyun With Cheese 136 g,Sin marca,S/ 9.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/135315348/tallarines-shin-ramyun-with-cheese-136-g/135315350?exp=tottus,No aplica
Despensa,Sin subcategoría,MAIZENA PURA FECULA DE MAIZ CAJA X 100G,DURYEA,S/ 3,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/122337549/maizena-duryea-pura-fecula-de-maiz-caja-x-100g/122337552?exp=tottus,No aplica
Despensa,Sin subcategoría,Gelatina Cereza 130g,UNIVERSAL,S/ 4.30,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/121379371/gelatina-universa-cereza-130g/121379373?exp=tottus,No aplica
Despensa,Sin subcategoría,Conserva Vegetales Mixtos Envase 425 g,VALLE FERTIL,S/ 8.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41875961_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708959/vegetales-mixtos-valle-fertil-x-425g/113708960?exp=tottus,No
Despensa,Sin subcategoría,Arroz Costeño Añejo Bolsa x 10 Kg,COSTENO,S/ 49.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43406235_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136951377/arroz-costeno-anejo-bolsa-x-10-kg/136951379?exp=tottus,No
Despensa,Sin subcategoría,Hojuelas De Avena Original Doypack x 400 g,HUELLA VERDE,S/ 19.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43442655_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/138899843/hojuelas-d-avena-orig-huella-verde-400gr/138899845?exp=tottus,No
Despensa,Sin subcategoría,Filete de Atún en Aceite de Girasol 140g,FLORIDA,S/ 6.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43105017_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/121214526/filete-de-atun-en-aceite-de-girasol-140g/121214528?exp=tottus,No
Despensa,Sin subcategoría,Crema Huancaina al plato,NICOLINI,S/ 7.60,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41905735_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113930314/crema-huancaina-nicolini-al-plato-doypack-x-190g/113930315?exp=tottus,No
Despensa,Sin subcategoría,Ajo Molido 350 g,PIKI,S/ 12.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40444389_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714961/molido-doy-pack-x-350-grs-piki-ajos/113714962?exp=tottus,No
Despensa,Sin subcategoría,Cobertura de chocolate con leche 200 g,LA IBERICA,S/ 26.30,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41286321_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714668/cobertura-de-leche-la-iberica-x200gr/113714669?exp=tottus,No
Despensa,Sin subcategoría,Harina de Maca Negra 200 g,Sin marca,S/ 29.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41680490_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114452722/harina-de-maca-negra-nuestra-salud-x-200gr/114452723?exp=tottus,No
Despensa,Sin subcategoría,Alcachofa a la parrilla 220 g,CASA VERDE,S/ 8.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41278450_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713549/alcachofa-grilled-casa-verde-x20gr/113713550?exp=tottus,No
Despensa,Sin subcategoría,Aceituna Verde sin Pepa 240 g,TOTTUS,S/ 9.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40765304_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115939230/aceituna-verde-sin-pepa-x-240/115939231?exp=tottus,No
Despensa,Sin subcategoría,Blend Nutricional 7 Semillas Clasico Doy Pack 200 g,NATURANDES,S/ 10.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41040734_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114407671/harina-de-7-semillas-naturandes-200g/114407673?exp=tottus,No
Despensa,Sin subcategoría,Tapenade de Aceitunas y Alcachofa de 185 g,TOTTUS,S/ 7.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42020971_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707502/tapenade-aceitunas-con-alcachofa-tottus-x-185g/113707504?exp=tottus,No
Despensa,Sin subcategoría,Garbanzos x 340 g,CASA VERDE,S/ 7.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43399921_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136375511/GARBANZOS-CASA-VERDE-X340G/136375513?exp=tottus,No
Despensa,Sin subcategoría,Trozos De Atún En Aceite Pack 12 x 140 g,TOTTUS,S/ 49.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43194331_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/125967192/Trozos-De-Atun-En-Aceite-Tottus-Pack-12-x-140-g/125967193?exp=tottus,No
Despensa,Sin subcategoría,Aceituna Botija sin Pepa 240 g,TOTTUS,S/ 7.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40765303_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114405767/aceituna-botija-sin-pepa-x-240/114405769?exp=tottus,Sí
Despensa,Sin subcategoría,Aderezo Casero 1 kg,EL OLIVAR,S/ 22.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40688062_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712358/aderezo-el-olivar-casero-doy-pack-x-1kg/113712359?exp=tottus,No
Despensa,Sin subcategoría,Aceite de Oliva Carbonel Extra Virgen 1 L,CARBONELL,S/ 69.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10172010_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114404785/ac-oliv-carbonel-extvirg-pet-1-l/114404787?exp=tottus,No
Despensa,Sin subcategoría,Arroz Gourmet Extra Añejo Gran Chalán de 5 Kg,GRAN CHALAN,S/ 27.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42093862_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715516/arroz-gran-chalan-gourmet-extra-anejo-x-5kg/113715517?exp=tottus,Sí
Despensa,Sin subcategoría,MEZCLA POLVO GELATINA FRESA BOLSA X 120G,UMSHA,S/ 4,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840505_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982236/mezcla-polvo-umsha-gelatina-fresa-bolsa-x-120g/116982237?exp=tottus,No
Despensa,Sin subcategoría,Nuez Moscada Molida 56.7 g,BADIA,S/ 13.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10165086_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113928194/nuez-moscada-molida-x-5670-gr-badia/113928195?exp=tottus,No
Despensa,Sin subcategoría,Sal 850 g,BIOSAL,S/ 16.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40354448_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714520/sal-biosal-x-850-gr/113714521?exp=tottus,Sí
Despensa,Sin subcategoría,Concentrado De Tomate 210 g,MUTTI,S/ 13.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43273645_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/129087784/mutti-concentrado-de-tomate-210-g/129087786?exp=tottus,No
Despensa,Sin subcategoría,Premezcla Brownie Melcochudo 350 g,POSTRES EN CASA,S/ 11.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43248343_01/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/127976269/postres-en-casa-premezcla-brownie-melcochudo-350-g/127976270?exp=tottus,Sí
Despensa,Sin subcategoría,Caramelos Neón Squiggles Bolsa 100 g,TROLLI,S/ 6,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40536606_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713633/caramelo-trolli-neon-squiggles-x-100-gr/113713634?exp=tottus,No
Despensa,Sin subcategoría,Fourpack Gelatina Sabor Pina Yopi 480 g,LAIVE,S/ 9.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/129238086/4pack-gelatina-sabor-pina-yopi-480g/129238088?exp=tottus,No aplica
Despensa,Sin subcategoría,Mezcla para Cebiche Caucau 60 g,PROVENZAL,S/ 8.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713599/cau-cau-sachet-x-60gr/113713600?exp=tottus,No aplica
Despensa,Sin subcategoría,Salsa De Tomate x 145 gr,TOTTUS,S/ 1.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/119894446/salsa-de-tomate-tottus-x-145gr/119894455?exp=tottus,No aplica
Despensa,Sin subcategoría,INFUSION HERB SURTIDO CAJA X 20UND,NATURES HEART,S/ 9.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116972382/infusion-herb-natures-heart-surtido-caja-x-20und/116972383?exp=tottus,No aplica
Despensa,Sin subcategoría,Sopa Instantánea Sabor Carne Verduras Picante Nong Shim 120g,NONGSHIM,S/ 6.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708182/sopa--carneverduraspicante-x-120gr/113708183?exp=tottus,No aplica
Despensa,Sin subcategoría,Hongo Seco Tratado Cuatro Estaciones 10 g,Sin marca,S/ 4.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712582/hongo-seco-tratado-x-10-grs/113712583?exp=tottus,No aplica
Despensa,Sin subcategoría,Arroz Extra Valle Norte 750 g,VALLENORTE,S/ 4.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711712/arroz-extra-vallenorte-34-kg/113711713?exp=tottus,No aplica
Despensa,Sin subcategoría,Aceite de Oliva Extra Virgen 1L,OLIVOS DEL SUR,S/ 82.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710756/botella-de-aceite-de-oliva-extra-virgen-x-1--lt/113710757?exp=tottus,No aplica
Despensa,Sin subcategoría,Gelatina naranja 100 gr,TOTTUS,S/ 3.60,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116698844/gelatina-naranja-tottus-100gr/116698845?exp=tottus,No aplica
Despensa,Sin subcategoría,Gelatina Diet Fresa con Stevia 19 g,UNIVERSAL,S/ 5,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113902776/gelatina-diet-fresa-con-stevia-universal-x-19g/113902777?exp=tottus,No aplica
Despensa,Sin subcategoría,Aderezo para Pollo 100 g,PIKI,S/ 3.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114404729/aderezo-para-pollo-x-100-grs--piki/114404730?exp=tottus,No aplica
Despensa,Sin subcategoría,Ají Amarillo Molido 350 g,PIKI,S/ 12.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712820/molido-doy-pack-x-350-gr-piki-aji-amar/113712821?exp=tottus,No aplica
Despensa,Sin subcategoría,Choclo Dulce Desgranado Valle Fértil 432 g,VALLE FERTIL,S/ 8.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708502/choclo-dulce-desgran-valle-fertilx432gr/113708503?exp=tottus,No aplica
Despensa,Sin subcategoría,ACEITE AEROSOL 170G,OLEICO,S/ 23.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115877952/aceite-aerosol-170g/115877953?exp=tottus,No aplica
Despensa,Sin subcategoría,DULCE DE LECHE ESTILO COLONIAL 400G,LA SERENISIMA,S/ 21.24,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713477/dulce-de-leche-estilo-colonial-400g/113713478?exp=tottus,No aplica
Despensa,Sin subcategoría,Vinagreta a la Mostaza 340 mL,EL OLIVAR,S/ 13.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713567/salsa-casera-vin-agreta-a-la-mostazax340gr/113713568?exp=tottus,No aplica
Despensa,Sin subcategoría,King Kong Manjar San Roque 75 g,Sin marca,S/ 6,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714150/king-kong-manjar-san-roque-x-75g/113714151?exp=tottus,No aplica
Despensa,Sin subcategoría,Piña en Trozos 565 g,TOTTUS,S/ 7.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712576/pina-trozos-tottus-x-565-gr/113712577?exp=tottus,No aplica
Despensa,Sin subcategoría,Palmitos en Rodajas Gourmet Valle Fértil 450 g,VALLE FERTIL,S/ 15.85,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712562/corazon-de-palmito-rodaja-v-fertil-450g/113712563?exp=tottus,No aplica
Despensa,Sin subcategoría,Salsa vinagreta,WALIBI,S/ 5.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711460/salsa-vinagreta-walibi-x85gr/113711461?exp=tottus,No aplica
Despensa,Sin subcategoría,Mezcla para Torta de Chocolate 510 g,KATZEL,S/ 14.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714304/torta-de-chocolate-x510g/113714305?exp=tottus,No aplica
Despensa,Sin subcategoría,Ketchup 100 g,TOTTUS,S/ 2.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113930107/ketchup-tottus-x100gr/113930108?exp=tottus,No aplica
Despensa,Sin subcategoría,Vinagreta Italiana x 240G g,TOTTUS,S/ 4.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/125438492/vinagreta-italiana-tottus-x-240g%E2%80%8B/125438494?exp=tottus,No aplica
Despensa,Sin subcategoría,Mayonesa 95 g,TOTTUS,S/ 4,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113706190/mayonesa-tottus-x-95-gr/113706191?exp=tottus,No aplica
Despensa,Sin subcategoría,Salsa de Ají Limo 165 gr,SPITZE,S/ 12.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41924620_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711866/salsa-de-aji-limo-spitze-x-165-gr/113711867?exp=tottus,No
Despensa,Sin subcategoría,Salsa De Soya Champi Barcidda X 500 Ml,Sin marca,S/ 13.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43430833_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/138383578/salsa-soya-champi-barcidda-x-500-ml/138383579?exp=tottus,No
Despensa,Sin subcategoría,GOMAS AMBROSIA X 480GR,AMBROSOLI,S/ 7.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40015807_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/129279468/GOMAS-AMBROSIA-X-480GR-AMBROSOLI/129279473?exp=tottus,No
Despensa,Sin subcategoría,Filete de atún en agua light de 80 g,REAL,S/ 12.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42350862_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712710/filete-de-atun-real-en-agua-light-x-80gr-x3-un/113712711?exp=tottus,No
Despensa,Sin subcategoría,Salsa de Aceituna,TOTTUS,S/ 4.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41415787_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115920801/aceitunesa-x-100g/115920802?exp=tottus,No
Despensa,Sin subcategoría,Aceite de Oliva Extra Virgen 500 mL,TOTTUS,S/ 36.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40771397_01/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710937/aceite-de-oliva-extra-virgen-tottus-x500ml/113710938?exp=tottus,No
Despensa,Sin subcategoría,Pinguinos Triple Chocolate Bolsa x 80 g,MARINELA,S/ 3.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43385204_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/135315084/pinguinos-triple-chocolate-2p-80g-bolsa/135315085?exp=tottus,No
Despensa,Sin subcategoría,Filete de atún en agua y sal de 140 g,FLORIDA,S/ 6.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42094295_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116136881/filete-de-atun-110k-en-aguasal-florida-x-140-gr/116136883?exp=tottus,No
Despensa,Sin subcategoría,Pimienta negra molida 198 g,BADIA,S/ 34.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41192939_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707959/pimienta-negra-molida-badia-x-198gr/113707960?exp=tottus,No
Despensa,Sin subcategoría,Arroz Superior Costeño 750 g,COSTENO,S/ 3.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/20092463_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707104/arroz-superior-costeno-34-kg/113707105?exp=tottus,No
Despensa,Sin subcategoría,Pre-mezcla de brownie,TOTTUS,S/ 6.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42129570_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113927510/pre-mezcla-brownie-300gr/113927511?exp=tottus,Sí
Despensa,Sin subcategoría,Ajonjolí 20 g,TOTTUS,S/ 2.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40559389_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708877/tottus-ajonjoli-x-20g/113708878?exp=tottus,Sí
Despensa,Sin subcategoría,HELADO CON STEVIA SABOR FRESA X50GR,UNIVERSAL,S/ 5.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41436279_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/117044804/helado-con-stevia-sabor-fresa-universal-x50gr/117044805?exp=tottus,No
